0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
18, ?,151610, HS-grad,10, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,-82,4,40, United-States, <=50K
35, Local-gov,361770, HS-grad,6, Married-civ-spouse, ?, Husband, White, Male,-80,3,35, United-States, >50K
45, Private,237892, Bachelors,10, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,13172,5,52, United-States, <=50K
49, Local-gov,171446, Assoc-voc,10, Divorced, Sales, Husband, White, Male,-83,5,40, South, <=50K
22, Private,196537, HS-grad,10, Married-civ-spouse, Other-service, Own-child, White, Female,27,4,46, United-States, <=50K
37, Self-emp-inc,136827, Some-college,9, Widowed, Machine-op-inspct, Unmarried, Black, Male,-84,4,40, Philippines, <=50K
37, Private,128309, HS-grad,13, Married-civ-spouse, Sales, Husband, White, Male,-35,-2,40, United-States, >50K
15, ?,263822, Some-college,9, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,-23,6,37, United-States, <=50K
46, Private,188491, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-42,1723,40, Italy, <=50K
43, Self-emp-not-inc,384886, Some-college,3, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,-42,2211,18, Laos, <=50K
62, Without-pay,186143, 10th,4, Divorced, ?, Husband, White, Male,6470,2105,40, United-States, <=50K
43, Private,181585, Some-college,13, Married-civ-spouse, Craft-repair, Husband, White, Male,-106,2,63, United-States, <=50K
14, Local-gov,436410, Bachelors,10, Separated, Adm-clerical, Own-child, White, Male,24,6,30, United-States, <=50K
22, Private,156239, Preschool,10, Divorced, Sales, Unmarried, White, Female,-44,6,34, United-States, <=50K
51, ?,376519, HS-grad,14, Married-civ-spouse, Sales, Unmarried, White, Male,-43,1,40, Canada, <=50K
15, Private,214363, HS-grad,9, Never-married, Tech-support, Own-child, White, Female,-11,6,40, China, <=50K
25, Private,274701, HS-grad,9, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Female,-13,3,35, United-States, <=50K
16, Private,112321, Bachelors,9, Never-married, Prof-specialty, Unmarried, Black, Male,-99,3,46, United-States, <=50K
37, Private,200547, Bachelors,10, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,-77,5,64, United-States, <=50K
23, Private,207367, Some-college,11, Never-married, Adm-clerical, Own-child, White, Male,22,7,40, United-States, >50K
38, State-gov,180432, Some-college,9, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,-72,4,52, United-States, <=50K
18, Private,321172, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Female,-72,4,33, United-States, <=50K
18, Self-emp-not-inc,252288, Some-college,9, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,-61,4,40, United-States, <=50K
31, State-gov,167931, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Female,-22,2,40, United-States, <=50K
19, Self-emp-not-inc,212734, Masters,7, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,-93,2219,40, Japan, <=50K
18, Private,435547, Doctorate,9, Married-civ-spouse, Other-service, Own-child, White, Female,-13,4,33, United-States, <=50K
59, Private,271591, 12th,9, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,-50,5,17, Puerto-Rico, <=50K
55, Private,48624, 9th,12, Married-civ-spouse, Craft-repair, Husband, White, Male,-115,1,40, Vietnam, <=50K
17, Private,80073, 12th,9, Never-married, Craft-repair, Unmarried, White, Female,32,2,40, United-States, <=50K
25, Private,517471, Some-college,9, Never-married, Other-service, Own-child, White, Female,63,6,40, Thailand, <=50K
47, Private,132796, Some-college,7, Divorced, Farming-fishing, Not-in-family, White, Female,-147,0,40, United-States, >50K
32, Private,352359, HS-grad,11, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,-37,-1,60, Guatemala, <=50K
37, Private,284086, Bachelors,6, Never-married, Machine-op-inspct, Own-child, White, Female,-58,4,55, United-States, <=50K
22, State-gov,117609, Prof-school,2, Widowed, Craft-repair, Husband, White, Male,-75,1926,40, United-States, >50K
40, Private,148710, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,35,7,40, United-States, <=50K
16, State-gov,182624, Some-college,13, Divorced, Prof-specialty, Unmarried, Other, Male,63,4,40, United-States, <=50K
58, Private,261136, Bachelors,10, Married-civ-spouse, Tech-support, Husband, White, Male,-9,3,46, United-States, >50K
32, Private,200738, Some-college,7, Never-married, Handlers-cleaners, Husband, Black, Male,-46,-3,40, United-States, <=50K
13, Private,167252, HS-grad,6, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,-8,0,19, Italy, <=50K
35, State-gov,133060, Some-college,14, Married-civ-spouse, Farming-fishing, Unmarried, Black, Female,31,6,46, Germany, <=50K
57, Private,213655, HS-grad,14, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,46,1,40, Peru, <=50K
16, Private,220686, HS-grad,13, Married-civ-spouse, Craft-repair, Unmarried, White, Male,-8,2,40, United-States, <=50K
23, Private,190745, Masters,8, Divorced, Sales, Unmarried, White, Male,47,7,33, United-States, <=50K
48, Private,422067, Some-college,13, Never-married, Craft-repair, Husband, White, Male,-67,0,35, United-States, >50K
18, Private,433612, HS-grad,10, Divorced, ?, Husband, White, Male,17,3,40, United-States, <=50K
64, Private,248891, Some-college,10, Never-married, Machine-op-inspct, Husband, White, Male,-103,0,40, United-States, <=50K
44, Private,306761, Some-college,16, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,-23,4,40, United-States, <=50K
64, Private,229993, Some-college,14, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,1411,-1,40, Holand-Netherlands, <=50K
44, ?,148192, HS-grad,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,-10,-2,24, Hungary, <=50K
20, Private,206624, Assoc-acdm,14, Widowed, ?, Own-child, White, Female,-3,1,49, United-States, <=50K
33, Without-pay,120007, 12th,13, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,31,2,40, Peru, <=50K
28, Private,197913, 9th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-40,0,52, Haiti, <=50K
18, Private,185267, 5th-6th,10, Never-married, Prof-specialty, Own-child, White, Male,9,4,50, United-States, <=50K
